"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
3,25,46.0793882352941,45.1623,Inf,0.02,-21.0793882352941,21.0793882352941,20.1623,444.340608374256,FALSE,75,53.9206117647059,54.8377,21.0793882352941,45.83252,29.16748,63.75,11.25,11.39891575,17.76856425,19.7083032352941
4,25,55.726625,100,Inf,0.02,-30.726625,30.726625,75,944.125483890625,FALSE,75,44.273375,0,30.726625,35.4187,39.5813,60,15,15.140156,24.441144,29.35554
5,25,71.2573733333333,100,Inf,0.02,-46.2573733333333,46.2573733333333,75,2139.74458769938,FALSE,75,28.7426266666667,0,46.2573733333333,21.55697,53.44303,56.25,18.75,18.88139625,34.56163375,44.8862883333333
6,25,65.4478285714286,66.0839,Inf,0.02,-40.4478285714286,40.4478285714286,41.0839,1636.02683614367,FALSE,75,34.5521714285714,33.9161,40.4478285714286,24.18652,50.81348,52.5,22.5,22.6226365,28.1908435,39.0767435714286
7,25,77.251,77.4312,Inf,0.02,-52.251,52.251,52.4312,2730.167001,FALSE,75,22.749,22.5688,52.251,14.78685,60.21315,48.75,26.25,26.36387675,33.84927325,50.879915
0,25,27.019905,26.6167,301,0.02,-2.019905,2.019905,1.61670000000001,4.08001620902501,FALSE,75,72.980095,73.3833,2.01990499999999,72.980095,2.01990499999999,75,0,0.175195000000002,1.84470999999999,0.648819999999997
1,25,40.8128052631579,39.9456,Inf,0.02,-15.8128052631579,15.8128052631579,14.9456,250.044810290554,FALSE,75,59.1871947368421,60.0544,15.8128052631579,56.227835,18.772165,71.25,3.75,3.91643525000001,14.85572975,14.4417202631579
2,25,45.0928111111111,45.2173,Inf,0.02,-20.0928111111111,20.0928111111111,20.2173,403.72105834679,FALSE,75,54.9071888888889,54.7827,20.0928111111111,49.41647,25.58353,67.5,7.5,7.65767550000001,17.9258545,18.7217261111111
3,25,55.4588823529412,55.6824,Inf,0.02,-30.4588823529412,30.4588823529412,30.6824,927.743514190311,FALSE,75,44.5411176470588,44.3176,30.4588823529412,37.85995,37.14005,63.75,11.25,11.39891575,25.74113425,29.0877973529412
4,25,54.9586375,56.168,Inf,0.02,-29.9586375,29.9586375,31.168,897.519960856407,FALSE,75,45.0413625,43.832,29.9586375,36.03309,38.96691,60,15,15.140156,23.826754,28.5875525
5,25,66.1143,100,Inf,0.02,-41.1143,41.1143,75,1690.38566449,FALSE,75,33.8857,0,41.1143,25.414275,49.585725,56.25,18.75,18.88139625,30.70432875,39.743215
6,25,71.4868214285714,71.6889,Inf,0.02,-46.4868214285714,46.4868214285714,46.6889,2161.02456653189,FALSE,75,28.5131785714286,28.3111,46.4868214285714,19.959225,55.040775,52.5,22.5,22.6226365,32.4181385,45.1157364285714
7,25,72.3882,72.3747,Inf,0.02,-47.3882,47.3882,47.3747,2245.64149924,FALSE,75,27.6118,27.6253,47.3882,17.94767,57.05233,48.75,26.25,26.36387675,30.68845325,46.017115
0,25,23.888495,23.837,156,0.02,1.111505,1.111505,1.163,1.235443365025,FALSE,75,76.111505,76.163,-1.11150499999999,76.111505,1.11150499999999,75,0,0.175195000000002,0.936309999999992,-0.259580000000003
1,25,40.6194736842105,40.704,Inf,0.02,-15.6194736842105,15.6194736842105,15.704,243.967958171745,FALSE,75,59.3805263157895,59.296,15.6194736842105,56.4115,18.5885,71.25,3.75,3.91643525000001,14.67206475,14.2483886842105
2,25,38.3308944444444,38.4443,Inf,0.02,-13.3308944444444,13.3308944444444,13.4443,177.71274668892,FALSE,75,61.6691055555556,61.5557,13.3308944444444,55.502195,19.497805,67.5,7.5,7.65767550000001,11.8401295,11.9598094444444
3,25,48.1548823529412,48.8609,Inf,0.02,-23.1548823529412,23.1548823529412,23.8609,536.148576778546,FALSE,75,51.8451176470588,51.1391,23.1548823529412,44.06835,30.93165,63.75,11.25,11.39891575,19.53273425,21.7837973529412
4,25,68.86319375,68.101,Inf,0.02,-43.86319375,43.86319375,43.101,1923.97976595004,FALSE,75,31.13680625,31.899,43.86319375,24.909445,50.090555,60,15,15.140156,34.950399,42.49210875
5,25,64.7491866666667,64.919,Inf,0.02,-39.7491866666667,39.7491866666667,39.919,1579.99784066151,FALSE,75,35.2508133333333,35.081,39.7491866666667,26.43811,48.56189,56.25,18.75,18.88139625,29.68049375,38.3781016666667
6,25,66.1132785714286,100,Inf,0.02,-41.1132785714286,41.1132785714286,75,1690.30167489189,FALSE,75,33.8867214285714,0,41.1132785714286,23.720705,51.279295,52.5,22.5,22.6226365,28.6566585,39.7421935714286
7,25,76.5961307692308,76.6937,Inf,0.02,-51.5961307692308,51.5961307692308,51.6937,2662.16071035556,FALSE,75,23.4038692307692,23.3063,51.5961307692308,15.212515,59.787485,48.75,26.25,26.36387675,33.42360825,50.2250457692308
0,25,21.182605,21.339,222,0.02,3.817395,3.817395,3.661,14.572504586025,FALSE,75,78.817395,78.661,-3.817395,78.817395,3.817395,75,0,0.175195000000002,3.6422,2.44631
1,25,34.1516315789474,100,Inf,0.02,-9.15163157894737,9.15163157894737,75,83.7523605567868,FALSE,75,65.8483684210526,0,9.15163157894737,62.55595,12.44405,71.25,3.75,3.91643525000001,8.52761475,7.78054657894737
2,25,43.30375,43.7962,Inf,0.02,-18.30375,18.30375,18.7962,335.0272640625,FALSE,75,56.69625,56.2038,18.30375,51.026625,23.973375,67.5,7.5,7.65767550000001,16.3156995,16.932665
3,25,54.6164294117647,100,Inf,0.02,-29.6164294117647,29.6164294117647,75,877.132891102041,FALSE,75,45.3835705882353,0,29.6164294117647,38.576035,36.423965,63.75,11.25,11.39891575,25.02504925,28.2453444117647
4,25,58.57896875,58.9623,Inf,0.02,-33.57896875,33.57896875,33.9623,1127.54714231348,FALSE,75,41.42103125,41.0377,33.57896875,33.136825,41.863175,60,15,15.140156,26.723019,32.20788375
5,25,64.1864066666667,100,Inf,0.02,-39.1864066666667,39.1864066666667,75,1535.57446744538,FALSE,75,35.8135933333333,0,39.1864066666667,26.860195,48.139805,56.25,18.75,18.88139625,29.25840875,37.8153216666666
